frame	time	光标 3	units
499	2002-06-12 22:40:39.474000	2.901857e+01	C
500	2002-06-12 22:40:39.634000	2.897953e+01	C
501	2002-06-12 22:40:39.794000	2.894699e+01	C
502	2002-06-12 22:40:39.954000	2.897302e+01	C
503	2002-06-12 22:40:40.114000	2.899254e+01	C
504	2002-06-12 22:40:40.274000	2.897953e+01	C
505	2002-06-12 22:40:40.434000	2.899905e+01	C
506	2002-06-12 22:40:40.594000	2.903808e+01	C
507	2002-06-12 22:40:40.754000	2.901206e+01	C
508	2002-06-12 22:40:40.914000	2.905109e+01	C
509	2002-06-12 22:40:41.074000	2.896651e+01	C
510	2002-06-12 22:40:41.234000	2.907710e+01	C
511	2002-06-12 22:40:41.394000	2.907710e+01	C
512	2002-06-12 22:40:41.554000	2.899905e+01	C
513	2002-06-12 22:40:41.714000	2.912261e+01	C
514	2002-06-12 22:40:41.874000	2.923954e+01	C
515	2002-06-12 22:40:42.034000	2.921356e+01	C
516	2002-06-12 22:40:42.194000	2.918758e+01	C
517	2002-06-12 22:40:42.354000	2.925252e+01	C
518	2002-06-12 22:40:42.514000	2.916160e+01	C
519	2002-06-12 22:40:42.676000	2.913560e+01	C
520	2002-06-12 22:40:42.834000	2.915510e+01	C
521	2002-06-12 22:40:42.994000	2.920057e+01	C
522	2002-06-12 22:40:43.154000	2.922655e+01	C
523	2002-06-12 22:40:43.314000	2.918758e+01	C
524	2002-06-12 22:40:43.474000	2.923304e+01	C
525	2002-06-12 22:40:43.634000	2.922006e+01	C
526	2002-06-12 22:40:43.794000	2.927848e+01	C
527	2002-06-12 22:40:43.954000	2.935634e+01	C
528	2002-06-12 22:40:44.114000	2.927848e+01	C
529	2002-06-12 22:40:44.274000	2.928498e+01	C
530	2002-06-12 22:40:44.434000	2.927199e+01	C
531	2002-06-12 22:40:44.594000	2.933688e+01	C
532	2002-06-12 22:40:44.754000	2.936931e+01	C
533	2002-06-12 22:40:44.914000	2.923304e+01	C
534	2002-06-12 22:40:45.074000	2.920057e+01	C
535	2002-06-12 22:40:45.234000	2.920057e+01	C
536	2002-06-12 22:40:45.394000	2.931093e+01	C
537	2002-06-12 22:40:45.554000	2.925901e+01	C
538	2002-06-12 22:40:45.714000	2.929795e+01	C
539	2002-06-12 22:40:45.874000	2.938228e+01	C
540	2002-06-12 22:40:46.035000	2.932391e+01	C
541	2002-06-12 22:40:46.195000	2.926550e+01	C
542	2002-06-12 22:40:46.355000	2.919408e+01	C
543	2002-06-12 22:40:46.515000	2.932391e+01	C
544	2002-06-12 22:40:46.675000	2.940822e+01	C
545	2002-06-12 22:40:46.835000	2.942766e+01	C
546	2002-06-12 22:40:46.995000	2.936931e+01	C
547	2002-06-12 22:40:47.155000	2.944063e+01	C
548	2002-06-12 22:40:47.315000	2.939525e+01	C
549	2002-06-12 22:40:47.475000	2.929795e+01	C
550	2002-06-12 22:40:47.635000	2.927848e+01	C
551	2002-06-12 22:40:47.795000	2.918109e+01	C
552	2002-06-12 22:40:47.955000	2.920057e+01	C
553	2002-06-12 22:40:48.115000	2.931742e+01	C
554	2002-06-12 22:40:48.275000	2.940173e+01	C
555	2002-06-12 22:40:48.435000	2.933039e+01	C
556	2002-06-12 22:40:48.595000	2.938877e+01	C
557	2002-06-12 22:40:48.755000	2.931742e+01	C
558	2002-06-12 22:40:48.915000	2.915510e+01	C
559	2002-06-12 22:40:49.075000	2.928498e+01	C
560	2002-06-12 22:40:49.235000	2.931093e+01	C
561	2002-06-12 22:40:49.395000	2.935634e+01	C
562	2002-06-12 22:40:49.555000	2.951190e+01	C
563	2002-06-12 22:40:49.715000	2.956370e+01	C
564	2002-06-12 22:40:49.875000	2.953132e+01	C
565	2002-06-12 22:40:50.035000	2.949894e+01	C
566	2002-06-12 22:40:50.196000	2.954428e+01	C
567	2002-06-12 22:40:50.355000	2.951837e+01	C
568	2002-06-12 22:40:50.515000	2.950542e+01	C
569	2002-06-12 22:40:50.675000	2.941470e+01	C
570	2002-06-12 22:40:50.835000	2.944711e+01	C
571	2002-06-12 22:40:50.995000	2.953132e+01	C
572	2002-06-12 22:40:51.155000	2.958959e+01	C
573	2002-06-12 22:40:51.315000	2.955075e+01	C
574	2002-06-12 22:40:51.475000	2.962195e+01	C
575	2002-06-12 22:40:51.635000	2.969957e+01	C
576	2002-06-12 22:40:51.795000	2.967370e+01	C
577	2002-06-12 22:40:51.955000	2.958312e+01	C
578	2002-06-12 22:40:52.115000	2.962842e+01	C
579	2002-06-12 22:40:52.275000	2.956370e+01	C
580	2002-06-12 22:40:52.435000	2.956370e+01	C
581	2002-06-12 22:40:52.595000	2.956370e+01	C
582	2002-06-12 22:40:52.755000	2.957017e+01	C
583	2002-06-12 22:40:52.915000	2.958959e+01	C
584	2002-06-12 22:40:53.075000	2.963489e+01	C
585	2002-06-12 22:40:53.235000	2.968664e+01	C
586	2002-06-12 22:40:53.395000	2.966723e+01	C
587	2002-06-12 22:40:53.555000	2.953780e+01	C
588	2002-06-12 22:40:53.715000	2.952485e+01	C
589	2002-06-12 22:40:53.875000	2.961548e+01	C
590	2002-06-12 22:40:54.035000	2.969957e+01	C
591	2002-06-12 22:40:54.195000	2.960901e+01	C
592	2002-06-12 22:40:54.355000	2.957664e+01	C
593	2002-06-12 22:40:54.515000	2.964783e+01	C
594	2002-06-12 22:40:54.675000	2.954428e+01	C
595	2002-06-12 22:40:54.835000	2.947303e+01	C
596	2002-06-12 22:40:54.995000	2.956370e+01	C
597	2002-06-12 22:40:55.155000	2.958959e+01	C
598	2002-06-12 22:40:55.315000	2.955075e+01	C
599	2002-06-12 22:40:55.475000	2.947951e+01	C
600	2002-06-12 22:40:55.635000	2.958312e+01	C
601	2002-06-12 22:40:55.795000	2.958312e+01	C
602	2002-06-12 22:40:55.955000	2.958959e+01	C
603	2002-06-12 22:40:56.115000	2.958959e+01	C
604	2002-06-12 22:40:56.275000	2.954428e+01	C
605	2002-06-12 22:40:56.435000	2.953780e+01	C
606	2002-06-12 22:40:56.595000	2.972543e+01	C
607	2002-06-12 22:40:56.755000	2.968664e+01	C
608	2002-06-12 22:40:56.915000	2.971250e+01	C
609	2002-06-12 22:40:57.076000	2.957664e+01	C
610	2002-06-12 22:40:57.236000	2.949246e+01	C
611	2002-06-12 22:40:57.396000	2.949246e+01	C
612	2002-06-12 22:40:57.556000	2.951837e+01	C
613	2002-06-12 22:40:57.717000	2.938228e+01	C
614	2002-06-12 22:40:57.876000	2.937580e+01	C
615	2002-06-12 22:40:58.036000	2.942118e+01	C
616	2002-06-12 22:40:58.196000	2.933688e+01	C
617	2002-06-12 22:40:58.356000	2.933688e+01	C
618	2002-06-12 22:40:58.516000	2.929146e+01	C
619	2002-06-12 22:40:58.676000	2.921356e+01	C
620	2002-06-12 22:40:58.836000	2.920057e+01	C
621	2002-06-12 22:40:58.996000	2.921356e+01	C
622	2002-06-12 22:40:59.156000	2.913560e+01	C
623	2002-06-12 22:40:59.316000	2.904459e+01	C
624	2002-06-12 22:40:59.476000	2.909661e+01	C
625	2002-06-12 22:40:59.636000	2.903158e+01	C
626	2002-06-12 22:40:59.796000	2.906410e+01	C
627	2002-06-12 22:40:59.956000	2.899254e+01	C
628	2002-06-12 22:41:00.116000	2.896651e+01	C
629	2002-06-12 22:41:00.276000	2.890141e+01	C
630	2002-06-12 22:41:00.436000	2.892746e+01	C
631	2002-06-12 22:41:00.596000	2.895350e+01	C
632	2002-06-12 22:41:00.756000	2.897302e+01	C
633	2002-06-12 22:41:00.916000	2.892746e+01	C
634	2002-06-12 22:41:01.076000	2.889490e+01	C
635	2002-06-12 22:41:01.236000	2.875805e+01	C
636	2002-06-12 22:41:01.396000	2.880368e+01	C
637	2002-06-12 22:41:01.556000	2.877109e+01	C
638	2002-06-12 22:41:01.716000	2.879717e+01	C
639	2002-06-12 22:41:01.876000	2.878413e+01	C
640	2002-06-12 22:41:02.036000	2.875805e+01	C
641	2002-06-12 22:41:02.196000	2.861450e+01	C
642	2002-06-12 22:41:02.356000	2.849692e+01	C
643	2002-06-12 22:41:02.516000	2.858838e+01	C
644	2002-06-12 22:41:02.676000	2.856879e+01	C
645	2002-06-12 22:41:02.836000	2.850999e+01	C
646	2002-06-12 22:41:02.996000	2.840538e+01	C
647	2002-06-12 22:41:03.156000	2.833995e+01	C
648	2002-06-12 22:41:03.316000	2.822863e+01	C
649	2002-06-12 22:41:03.476000	2.820242e+01	C
650	2002-06-12 22:41:03.636000	2.811064e+01	C
651	2002-06-12 22:41:03.796000	2.809752e+01	C
652	2002-06-12 22:41:03.956000	2.805160e+01	C

